id_proposicao,casa,data,descricao,link_inteiro_teor,pagina_inicial
115926,senado,2014-02-05,Emenda nº 13 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800617,1
115926,senado,2014-02-05,Emenda nº 12 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800608,1
115926,senado,2014-02-05,Emenda nº 11 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800599,1
115926,senado,2014-02-05,Emenda nº 10 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800590,1
115926,senado,2014-02-05,Emenda nº 9 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800581,1
115926,senado,2014-02-06,Emenda nº 16-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800644,1
115926,senado,2014-02-06,Emenda nº 17 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800662,1
115926,senado,2014-02-06,Emenda nº 17 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800653,1
115926,senado,2014-02-07,Emenda nº 18-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800671,1
115926,senado,2014-02-07,Emenda nº 56 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801013,1
115926,senado,2014-02-07,Emenda nº 55 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801004,1
115926,senado,2014-02-07,Emenda nº 54 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800995,1
115926,senado,2014-02-07,Emenda nº 53 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800986,1
115926,senado,2014-02-07,Emenda nº 52 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800977,1
115926,senado,2014-02-07,Emenda nº 51-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800968,1
115926,senado,2014-02-07,Emenda nº 50-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800959,1
115926,senado,2014-02-07,Emenda nº 49-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800950,1
115926,senado,2014-02-07,Emenda nº 48-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800941,1
115926,senado,2014-02-07,Emenda nº 47-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800932,1
115926,senado,2014-02-07,Emenda nº 46-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800923,1
115926,senado,2014-02-07,Emenda nº 45-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800914,1
115926,senado,2014-02-07,Emenda nº 44-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800905,1
115926,senado,2014-02-07,Emenda nº 43-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800896,1
115926,senado,2014-02-07,Emenda nº 42-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800887,1
115926,senado,2014-02-07,Emenda nº 41-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800878,1
115926,senado,2014-02-07,Emenda nº 40-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800869,1
115926,senado,2014-02-07,Emenda nº 39-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800860,1
115926,senado,2014-02-07,Emenda nº 38-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800851,1
115926,senado,2014-02-07,Emenda nº 37-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800842,1
115926,senado,2014-02-07,Emenda nº 36-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800833,1
115926,senado,2014-02-07,Emenda nº 35-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800824,1
115926,senado,2014-02-07,Emenda nº 34-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800815,1
115926,senado,2014-02-07,Emenda nº 33-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800806,1
115926,senado,2014-02-07,Emenda nº 32-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800797,1
115926,senado,2014-02-07,Emenda nº 31-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800788,1
115926,senado,2014-02-07,Emenda nº 30-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800779,1
115926,senado,2014-02-07,Emenda nº 29-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800770,1
115926,senado,2014-02-07,Emenda nº 28-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800761,1
115926,senado,2014-02-07,Emenda nº 27-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800752,1
115926,senado,2014-02-07,Emenda nº 26-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800743,1
115926,senado,2014-02-07,Emenda nº 25-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800734,1
115926,senado,2014-02-07,Emenda nº 24-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800725,1
115926,senado,2014-02-07,Emenda nº 23-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800716,1
115926,senado,2014-02-07,Emenda nº 22-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800707,1
115926,senado,2014-02-07,Emenda nº 21-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800698,1
115926,senado,2014-02-07,Emenda nº 20-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800689,1
115926,senado,2014-02-07,Emenda nº 19-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800680,1
115926,senado,2014-07-15,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801031,1
115926,senado,2014-07-15,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801152,1
115926,senado,2014-07-15,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801136,1
115926,senado,2014-07-15,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801120,1
115926,senado,2014-07-15,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801104,1
115926,senado,2014-07-15,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801088,1
115926,senado,2014-07-15,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801072,1
115926,senado,2014-07-15,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801056,1
115926,senado,2015-12-01,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801249,1
115926,senado,2015-12-02,Parecer,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801299,1
115926,senado,2015-12-02,Parecer,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801283,1
115926,senado,2015-12-08,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3802200,1
115926,senado,2016-07-13,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801326,1
115926,senado,2016-07-13,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801358,1
115926,senado,2016-07-13,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801342,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801392,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801536,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801520,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801504,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801488,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801472,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801456,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801424,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801408,1
115926,senado,2016-08-11,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801440,1
115926,senado,2016-08-16,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801561,1
115926,senado,2016-08-26,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801694,1
115926,senado,2016-08-29,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801751,1
115926,senado,2016-08-29,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801735,1
115926,senado,2016-08-29,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801719,1
115926,senado,2016-09-08,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801794,1
115926,senado,2016-09-08,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801890,1
115926,senado,2016-09-08,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801874,1
115926,senado,2016-09-08,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801858,1
115926,senado,2016-09-08,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801842,1
115926,senado,2016-09-08,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801826,1
115926,senado,2016-09-08,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801810,1
115926,senado,2016-11-07,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801933,1
115926,senado,2016-11-07,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801981,1
115926,senado,2016-11-07,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801965,1
115926,senado,2016-11-07,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801949,1
115926,senado,2016-11-09,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3802013,1
115926,senado,2016-11-09,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801997,1
115926,senado,2016-11-09,Parecer,http://legis.senado.leg.br/sdleg-getter/documento?dm=3802047,1
